,CD3,CD4,CD8a,CD69,CD62L,CD44,CD25,CD127,TCRgd,CD19,IgM,CD335,NK-1.1,CD90.2,I-A-I-E,CD45R,CD11b,CD172a,XCR1,CD103,CD64,CD11c,CD24,CD326,CD195,CD196,CXCR4,CD134,CD278,CD223,CD274,KLRG1,CD27,CD21-CD35,CD86,IgD,CD1d,CD138,CD117,CX3CR1,F4-80,CD192
7048,3,3,2,2,0,18,0,0,1,0,1,1,0,5,6,0,48,1,2,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,7,0,0,1,0,0,1,0
7049,0,4,2,0,0,6,2,0,0,0,0,9,0,2,15,2,131,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,5,0,0,1,0,0,1,0
7050,0,0,3,2,0,28,2,0,2,0,0,2,0,21,15,2,19,0,0,35,0,2,5,1,0,0,0,0,0,1,0,0,1,0,1,2,0,0,2,0,0,0
7051,7,0,0,9,0,21,0,0,3,0,0,6,0,24,25,2,18,0,0,22,0,0,2,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,5,0,0,0
7052,3,0,0,4,0,6,0,0,6,1,0,2,1,19,10,0,13,0,0,34,1,1,1,1,0,0,1,0,2,0,0,0,0,0,1,2,0,4,0,2,1,1
7053,1,0,0,0,0,6,0,0,0,0,0,5,0,2,103,0,42,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2,0,1,0,1,0,2,0,0
7054,4,0,0,12,2,8,2,0,4,0,0,12,0,43,5,4,8,0,0,56,0,2,8,0,0,1,0,0,0,0,2,0,0,0,2,0,0,1,3,0,0,1
7055,0,2,4,1,0,16,3,0,1,1,0,8,1,1,148,0,26,1,0,2,0,1,2,0,0,0,0,1,2,0,2,0,1,5,1,4,1,1,1,0,0,1
7056,0,1,2,2,1,15,0,0,0,0,0,2,0,0,1,0,120,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7057,2,0,0,0,0,9,0,0,0,0,0,4,1,0,71,0,104,0,2,0,0,0,5,0,0,1,2,14,3,0,0,0,0,0,0,0,0,1,0,0,0,2
7058,0,0,1,0,2,13,0,0,0,0,0,7,0,3,61,2,76,0,2,0,0,2,41,18,0,0,0,3,0,0,0,0,1,0,0,3,0,0,0,0,0,0
7059,0,0,0,2,0,45,0,0,0,0,0,6,0,10,4,0,4,1,3,30,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
7060,4,2,14,0,0,35,2,0,2,0,0,7,2,30,7,2,22,0,2,41,0,1,2,0,0,0,0,0,2,0,0,1,0,0,0,2,0,2,1,0,0,0
7061,0,0,0,0,0,55,0,1,0,0,0,7,0,36,6,3,6,0,2,61,0,0,5,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,1,0,0,1
7062,2,2,0,2,0,35,0,0,4,1,0,4,1,12,0,0,5,2,0,31,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0
7063,1,0,2,0,0,4,4,0,0,0,0,3,0,2,23,0,139,3,0,0,0,1,1,0,0,1,0,0,0,0,2,0,1,0,2,1,0,0,0,0,0,0
7064,1,0,2,0,2,11,0,0,0,0,0,4,6,0,297,3,102,1,2,2,1,6,7,0,0,0,0,0,1,0,0,2,1,2,0,3,0,0,0,0,0,1
7065,0,0,2,0,2,22,0,0,1,0,0,3,0,326,5,4,13,3,0,16,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,17,1,1,0
7066,0,0,0,6,2,41,0,0,0,0,0,10,0,13,13,0,24,3,4,51,0,0,2,1,0,4,0,1,0,2,0,0,0,2,0,2,0,0,1,1,0,0
7067,0,0,0,3,0,38,0,1,0,1,0,2,0,24,7,0,8,1,4,49,0,1,2,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7068,2,1,1,0,0,8,0,1,0,1,0,3,0,1,62,1,94,0,2,1,0,0,1,0,1,1,0,0,0,0,2,0,0,0,1,1,0,1,4,0,0,0
7069,0,0,2,0,0,15,2,0,0,0,0,6,0,1,131,0,143,1,0,1,0,1,13,0,0,1,0,0,1,0,0,0,0,0,0,2,0,3,0,0,0,0
7070,3,0,0,0,0,50,0,1,0,0,0,4,0,13,122,0,17,1,2,62,0,2,1,2,1,0,0,0,1,0,0,5,0,2,0,2,0,0,2,0,0,2
7071,6,0,1,0,1,8,0,1,0,0,0,4,2,4,72,0,66,0,3,47,0,4,67,41,0,1,0,0,10,0,0,0,0,2,0,0,0,0,1,0,0,0
7072,2,0,0,2,0,46,2,0,5,0,0,4,0,12,3,0,5,0,6,35,0,0,6,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0
7073,0,0,0,0,2,11,2,0,0,0,0,9,0,2,243,4,91,1,8,65,1,15,99,0,0,1,0,0,3,1,0,0,0,0,0,5,0,2,1,0,0,1
7074,10,0,0,0,0,30,0,0,3,0,0,3,0,48,14,4,40,0,0,57,0,3,3,0,0,0,0,0,0,0,0,0,0,3,19,2,0,3,0,0,0,2
7075,0,0,0,4,0,8,0,0,0,0,0,1,2,8,2,0,2,0,2,14,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,1,0,1
7076,0,0,0,2,0,50,2,0,2,0,0,2,0,31,5,2,12,0,2,13,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0
7077,1,8,5,0,6,54,4,0,1,2,0,27,6,26,32,7,215,0,12,2,0,2,13,0,0,3,0,0,1,0,1,2,1,9,669,8,2,0,1,1,0,0
7078,0,0,0,0,0,26,0,0,0,0,0,8,0,21,7,3,5,0,2,33,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1
7079,0,4,0,0,1,16,0,0,0,0,0,6,1,5,8,1,144,0,0,0,4,0,1,0,0,1,0,0,0,0,2,0,1,5,2,0,0,1,1,0,1,0
7080,7,0,0,0,0,8,0,0,10,2,0,6,2,42,6,2,8,0,2,50,1,1,8,2,1,1,0,0,2,0,0,0,0,2,2,0,0,0,0,1,0,0
7081,0,0,0,1,0,35,0,0,0,0,0,10,0,8,3,4,9,0,0,26,0,0,1,0,0,0,0,0,1,0,2,0,0,0,4,0,0,1,1,1,0,0
7082,2,2,0,0,4,16,3,0,0,0,0,11,0,2,140,0,185,1,4,4,1,0,6,0,0,1,2,20,0,0,0,0,0,0,0,3,0,0,1,0,1,0
7083,9,0,0,0,0,10,0,0,9,0,0,5,0,61,11,0,13,1,2,85,1,1,5,0,0,0,0,0,3,1,0,0,0,0,1,3,0,1,3,0,0,0
7084,0,0,2,4,0,6,0,0,0,0,0,1,0,6,1,0,101,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0
7085,0,3,2,1,0,13,0,0,1,0,0,2,0,3,20,2,73,0,0,3,0,0,7,0,0,0,0,0,0,0,2,0,0,0,7,4,0,1,0,1,2,0
7086,2,0,0,0,0,6,3,0,0,0,0,5,0,135,31,1,528,2,1,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0
7087,0,2,0,1,0,41,0,0,2,0,0,6,0,38,3,2,7,1,0,41,1,1,2,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,2,0,0,1
7088,7,2,1,0,0,37,3,5,1,0,0,13,0,15,683,2,102,2,3,56,0,4,169,31,0,0,0,0,0,2,3,1,0,7,0,7,0,1,1,0,0,3
7089,0,3,0,0,0,5,0,0,0,0,0,1,1,1,64,0,173,0,0,2,1,0,1,1,0,0,0,0,0,0,3,0,0,0,1,0,0,2,2,0,0,1
7090,1,0,1,0,5,29,0,3,0,0,0,9,0,3,487,1,223,4,5,2,1,2,9,0,0,0,0,0,3,0,0,1,1,4,0,7,0,6,0,0,0,0
7091,0,2,0,1,2,36,0,0,1,1,0,2,1,23,142,0,42,1,4,39,0,1,3,0,0,2,2,0,0,0,0,1,0,0,0,6,0,1,3,0,0,1
7092,0,3,4,0,0,25,2,0,0,0,0,7,1,2,117,3,21,1,4,11,0,11,104,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,5,0,0,1
7093,0,1,2,3,0,1,0,0,0,0,0,5,2,6,6,0,2,0,2,3,0,0,3,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,2,0,0,0
7094,0,0,1,1,0,11,0,0,0,1,0,5,2,2,2,0,100,0,4,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7095,9,0,0,1,2,6,0,0,4,1,0,1,0,28,0,0,4,0,0,35,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
7096,11,2,3,2,0,9,2,0,12,1,0,6,1,67,6,0,9,2,3,55,1,0,6,0,1,0,0,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0
7097,0,0,2,4,0,36,3,0,1,0,0,2,1,28,3,2,8,1,0,61,0,1,2,1,0,1,0,0,2,1,2,0,0,0,1,2,0,1,2,1,0,0
7098,3,0,1,0,2,28,0,0,0,0,0,10,0,5,165,0,244,1,2,35,1,0,2,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,1,0,0,0
7099,0,1,0,0,0,13,4,1,0,0,0,5,15,1,25,4,277,1,2,1,0,0,4,0,0,0,0,0,1,0,2,0,1,0,1,0,0,1,1,0,0,0
7100,0,0,0,2,2,14,0,0,0,1,0,7,1,10,3,0,11,0,0,12,0,0,1,1,0,1,1,5,5,0,0,0,0,0,3,0,0,0,1,0,0,0
7101,0,2,2,0,2,10,0,0,1,0,0,8,0,5,97,5,106,0,2,2,1,1,11,0,0,0,0,0,0,0,0,1,0,2,1,3,0,1,0,0,0,1
7102,0,0,1,0,1,16,0,0,0,0,0,3,0,2,4,0,93,1,0,0,0,0,3,0,0,2,0,0,0,0,1,0,0,2,1,1,0,0,0,1,0,0
7103,1,0,0,0,0,50,0,0,0,0,0,4,1,12,30,1,79,4,0,6,0,1,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,1
7104,0,0,1,0,0,41,0,1,0,1,0,4,0,19,3,0,12,1,2,38,0,3,1,0,0,0,0,0,4,0,0,1,4,0,0,2,1,1,0,0,0,0
7105,0,2,0,4,0,42,0,0,1,0,0,1,1,6,5,3,14,0,0,14,0,0,1,0,0,1,0,0,1,0,0,0,1,0,2,0,0,3,1,0,0,3
7106,0,2,1,0,0,15,0,0,0,0,0,5,0,5,72,1,133,0,2,3,0,1,1,0,1,1,0,0,0,0,2,0,1,0,1,1,0,0,1,0,0,0
7107,0,0,0,12,0,22,2,1,1,1,1,3,1,12,6,0,9,0,3,36,0,0,2,0,0,0,2,4,0,0,0,0,0,0,3,0,0,2,2,1,0,1
7108,0,0,1,0,0,14,2,0,0,0,0,1,0,4,254,4,126,3,0,2,0,6,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1
7109,2,0,1,0,2,4,2,0,1,1,0,7,1,7,83,0,19,0,5,9,1,22,92,0,0,2,0,0,0,0,0,0,4,0,5,0,0,0,1,0,0,0
7110,2,0,3,2,0,37,0,0,0,0,0,1,1,11,0,0,5,1,3,37,0,1,1,1,0,0,0,0,1,0,2,1,0,3,3,0,0,2,1,0,1,2
7111,10,3,0,0,2,24,0,1,7,0,0,16,2,38,6,4,55,0,2,115,4,2,11,0,1,1,0,0,0,0,3,0,0,0,0,4,0,1,1,0,2,2
7112,4,0,0,0,0,49,2,0,0,0,0,9,0,9,48,0,89,1,0,34,2,0,5,2,0,0,0,0,1,1,0,1,3,0,0,1,0,1,1,0,0,1
7113,0,0,2,2,0,8,3,0,0,0,0,7,0,5,33,0,6,1,5,4,0,11,56,0,1,0,0,0,0,0,0,0,1,0,5,0,0,2,2,1,0,0
7114,0,0,1,0,3,11,2,0,0,0,0,7,1,2,124,0,68,2,3,0,1,0,6,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
7115,13,1,2,0,0,31,2,0,4,0,0,5,0,15,1,0,277,1,0,48,5,1,1,0,0,2,0,0,0,0,2,1,0,0,0,0,0,1,0,0,4,2
7116,3,0,0,0,0,9,0,0,0,0,0,10,0,2,103,2,160,0,0,0,0,0,9,0,0,1,0,3,2,0,0,1,0,0,0,3,0,1,0,0,1,1
7117,2,0,0,1,3,35,0,0,3,0,0,6,0,17,3,0,4,0,0,36,1,6,6,0,1,0,0,0,1,0,0,1,0,0,2,3,0,0,2,0,0,0
7118,1,1,0,1,0,15,3,1,0,0,0,5,2,2,9,0,104,0,0,0,2,0,1,0,0,2,0,0,1,0,2,0,1,2,2,3,0,0,2,0,1,0
7119,1,0,2,0,1,2,0,1,0,0,0,9,1,2,103,0,78,0,2,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7120,0,0,0,0,0,19,0,0,1,0,1,1,1,13,2,0,4,0,0,34,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,2,0,1,3,0,0,0
7121,0,0,2,2,3,8,0,0,0,1,0,5,0,6,151,2,9,0,2,0,0,1,4,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0
7122,3,2,2,1,0,16,0,0,11,1,0,10,1,40,16,0,11,1,0,39,0,2,3,0,0,0,1,11,0,0,2,0,0,0,0,0,0,0,2,0,0,1
7123,0,0,0,3,0,27,0,0,0,1,0,1,0,2,7,2,8,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,1,1
7124,6,0,1,0,0,17,2,0,2,0,0,5,0,12,1,0,87,2,2,41,0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
7125,0,0,0,2,0,31,2,0,0,1,0,7,1,24,4,0,13,0,0,17,1,1,2,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,2,1
7126,0,0,0,4,0,26,0,1,1,1,0,1,0,15,6,0,5,0,0,38,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1
7127,0,2,0,0,0,7,0,0,3,1,0,6,0,13,6,3,8,0,0,32,0,1,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1
7128,5,0,0,0,2,23,0,0,11,2,0,3,0,45,3,0,10,0,0,43,1,0,8,1,0,0,1,6,0,0,2,0,0,0,2,2,0,3,1,1,0,0
7129,0,0,0,1,0,7,0,0,0,0,0,4,0,4,57,0,114,0,2,3,0,0,1,0,0,1,0,3,0,0,0,2,0,0,0,0,0,1,1,1,1,1
7130,0,3,0,2,0,11,0,0,0,0,0,6,0,3,0,0,78,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,10,2,0,0,0,0,0,1
7131,0,7,0,0,0,32,0,0,0,0,0,7,0,7,2,2,45,1,2,0,0,2,1,0,1,0,1,1,0,0,2,0,0,2,5,0,0,0,0,0,6,2
7132,0,0,1,2,0,8,2,0,0,0,0,5,0,2,3,2,71,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,2,0,1,0,2,1,1
7133,0,4,1,0,3,17,0,1,0,0,0,12,1,23,108,0,136,2,2,15,0,3,6,0,0,1,0,0,2,0,0,2,0,0,0,2,0,0,1,0,1,0
7134,0,1,1,0,1,15,2,0,0,0,0,3,0,0,122,1,196,2,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,2
7135,0,0,2,3,0,54,2,0,0,0,0,2,1,28,3,0,7,1,2,76,1,1,2,1,0,1,0,0,3,0,2,0,0,0,2,0,0,0,5,1,0,0
7136,0,0,3,2,0,55,0,0,0,0,0,1,1,15,3,0,15,1,0,65,1,0,1,0,0,1,0,0,2,0,2,0,0,0,2,3,0,1,1,1,0,0
7137,0,3,0,0,0,42,0,0,0,0,0,3,0,11,2,1,89,1,0,56,2,1,6,1,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,5,1
7138,1,0,0,0,1,23,0,0,0,1,0,5,0,0,112,1,177,1,0,0,0,1,4,0,0,0,0,0,1,1,2,0,1,0,0,1,0,1,1,0,1,0
7139,0,0,0,1,0,3,0,0,0,0,0,3,0,6,52,0,26,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7140,0,0,2,2,0,32,0,0,1,1,0,10,1,9,3,0,17,0,2,24,0,0,5,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0
7141,0,1,0,1,0,2,0,0,2,0,0,3,0,0,89,1,37,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7142,0,0,5,10,3,17,0,0,5,0,0,2,0,13,4,3,8,1,0,45,0,0,2,0,0,2,0,1,0,0,0,0,0,0,8,2,0,3,0,0,0,1
7143,2,0,0,0,2,1,0,0,1,0,0,7,1,3,9,2,21,1,0,27,0,1,13,1,0,1,1,7,0,0,0,2,0,0,2,2,0,1,1,1,0,1
7144,15,0,0,1,0,28,0,0,16,1,0,11,0,37,3,0,10,0,0,93,1,1,6,2,0,0,0,4,0,0,2,0,0,3,0,0,1,0,0,0,0,0
7145,0,0,0,0,4,5,0,0,0,2,0,8,1,4,477,3,101,1,0,3,0,0,13,0,1,1,0,0,2,0,3,0,3,0,0,4,0,0,1,0,0,0
7146,2,0,3,3,2,54,0,0,0,1,0,3,1,27,9,0,27,0,0,46,0,0,2,2,0,1,0,7,2,0,2,1,0,0,0,2,0,0,0,1,0,2
7147,2,0,3,0,0,7,2,0,0,0,0,6,0,3,216,2,268,3,4,1,0,20,15,0,1,1,0,0,0,2,0,0,1,0,0,2,0,1,1,0,0,0
7148,0,0,3,8,0,19,2,0,2,0,1,9,1,33,5,1,13,0,1,24,0,1,7,1,0,0,0,28,0,0,2,0,0,3,2,3,0,0,0,1,0,0
7149,1,0,1,0,0,9,2,2,0,0,0,6,0,2,278,0,147,0,3,1,0,7,6,1,0,1,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,1
7150,2,0,0,5,0,19,2,0,2,0,0,6,0,8,1,0,14,0,4,25,0,2,2,0,0,0,0,6,4,0,0,4,0,0,7,0,0,0,2,0,0,0
7151,1,0,2,0,1,47,0,0,0,0,1,7,0,7,5,0,10,0,0,2,0,1,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,20,0,0,0
7152,4,2,0,1,0,20,0,0,2,0,0,7,0,30,4,3,6,2,0,53,0,1,1,0,1,0,0,0,0,0,0,0,1,2,4,2,0,1,1,1,0,0
7153,0,0,0,1,0,11,2,0,1,0,0,4,0,4,84,0,4,0,0,20,0,6,47,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,1
7154,2,1,1,0,1,5,0,0,0,0,0,11,0,1,7,2,220,1,2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0
7155,0,0,0,1,0,52,0,0,0,0,1,1,1,24,2,2,15,1,0,16,0,1,1,0,0,1,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0
7156,8,0,0,2,0,19,2,0,17,1,0,2,0,30,4,0,13,0,0,58,0,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1
7157,0,0,2,0,0,107,2,1,0,1,0,7,0,51,3,0,16,3,2,60,1,0,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,1
7158,2,0,2,1,0,6,2,0,0,0,0,7,0,3,52,0,146,1,2,2,0,1,7,3,0,1,0,3,0,0,0,0,0,0,0,3,0,0,0,0,2,0
7159,0,0,0,0,0,21,0,0,0,1,0,1,0,8,199,2,15,0,0,24,1,0,1,1,0,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7160,4,2,2,1,0,15,0,1,1,0,0,16,2,8,6,0,108,0,2,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,8,3,0,0,1,0,3,0
7161,3,0,4,0,3,5,0,0,0,1,0,6,0,5,297,5,19,4,0,2,0,1,6,0,0,2,0,0,0,0,2,2,1,3,0,3,0,1,1,0,2,0
7162,0,0,0,1,0,65,0,1,0,3,0,2,2,12,4,0,7,2,0,62,1,1,5,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,1,0,0
7163,0,0,0,2,0,23,0,0,1,0,1,1,2,14,3,0,5,0,2,24,1,0,1,0,0,1,0,0,1,1,0,0,0,0,3,0,0,0,1,0,0,0
7164,0,1,0,0,0,4,0,0,1,0,0,4,0,3,7,0,137,0,2,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,1,1
7165,14,2,2,1,0,21,0,0,15,0,0,3,0,56,9,2,18,0,0,105,0,2,7,2,0,3,0,0,0,0,0,0,0,0,2,2,0,4,0,1,0,0
7166,5,0,5,2,0,32,3,1,0,1,0,2,3,22,4,3,25,1,0,10,0,0,2,1,1,0,0,0,0,0,2,0,0,0,1,7,0,0,1,1,0,0
7167,0,0,0,3,0,47,0,0,1,1,0,5,0,2,2,2,3,0,0,32,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
7168,0,2,0,0,3,15,0,0,1,1,0,1,0,4,365,1,115,2,0,2,0,5,10,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,1,1,0,2
7169,17,0,3,1,0,29,0,0,10,0,0,8,0,40,8,0,11,0,3,59,0,1,3,0,0,1,2,5,0,0,0,0,0,0,0,2,0,1,1,2,0,1
7170,0,2,1,1,0,15,0,0,0,1,0,1,3,2,5,2,28,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,1,1
7171,0,0,0,0,0,4,0,0,0,0,0,3,0,1,3,1,178,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,1,0
7172,0,0,6,3,0,18,1,0,0,0,0,0,0,8,5,0,2,0,2,29,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7173,0,0,0,1,0,11,0,0,0,0,0,4,0,33,3,2,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
7174,2,0,2,4,0,36,0,0,1,1,0,8,0,14,1,0,7,1,4,13,1,0,2,0,0,0,0,0,0,0,0,0,1,0,6,2,0,0,3,3,1,0
7175,0,0,1,2,0,40,0,0,0,0,0,1,0,41,3,0,13,2,2,45,0,2,1,1,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0
7176,1,1,2,0,1,4,0,0,0,0,0,5,0,3,126,1,75,1,3,3,0,3,6,1,0,2,0,0,1,0,2,1,0,2,0,0,0,0,0,0,1,0
7177,5,0,0,0,0,6,0,0,1,0,0,4,0,6,41,1,155,1,4,1,0,2,19,0,1,1,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,1
7178,0,1,0,0,1,9,0,1,0,0,0,2,0,2,0,1,246,1,3,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,1
7179,2,0,1,2,0,43,2,0,1,0,0,10,0,13,2,2,15,0,2,64,0,0,5,1,0,0,0,0,0,0,2,0,1,0,1,2,0,1,0,0,0,0
7180,2,0,0,6,0,35,0,0,0,0,1,5,0,19,2,0,15,0,0,43,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0
7181,5,2,0,1,5,18,0,1,8,0,0,4,2,25,3,0,17,0,2,49,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,1
7182,2,0,0,0,2,45,0,0,1,0,0,6,0,19,3,0,5,1,0,43,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2,0,0,3,0,0,0
7183,0,0,0,8,0,1,0,0,0,1,0,1,0,10,0,0,24,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1
7184,2,4,0,0,0,35,0,0,0,1,0,11,0,13,46,0,17,1,5,45,1,4,2,1,0,2,1,0,4,0,0,1,1,0,1,0,0,2,0,0,0,0
7185,1,0,0,0,0,3,0,0,3,0,0,0,0,13,0,0,1,0,0,20,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7186,15,2,0,0,0,26,0,1,8,0,0,16,0,346,87,3,99,4,0,75,0,1,10,1,0,2,0,0,2,0,0,1,1,0,0,1,0,0,12,0,0,1
7187,0,0,0,1,0,10,2,0,2,0,0,4,1,13,8,0,4,1,0,27,0,2,1,1,0,0,0,0,1,0,0,3,0,0,1,3,0,1,0,2,0,0
7188,0,3,3,0,3,17,2,0,0,0,0,2,0,4,12,0,116,0,0,2,0,0,2,0,0,0,1,6,2,0,2,0,0,0,7,0,0,2,0,1,5,1
7189,11,0,2,1,0,23,2,1,19,0,0,11,1,56,5,0,8,16,0,65,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,7,2,3,0,3
7190,2,0,1,0,0,3,3,0,0,0,0,8,0,2,216,0,118,1,0,0,0,13,2,0,0,1,1,0,1,0,2,0,0,0,0,3,0,0,1,1,0,0
7191,2,0,0,1,0,15,0,0,2,1,0,1,0,19,0,2,3,1,4,35,0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,2,0,1,0,0,0,1
7192,8,0,0,1,0,18,0,0,4,0,0,7,1,32,3,2,7,1,0,36,0,0,5,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,2,3,0,0
7193,2,0,0,4,0,67,0,1,0,3,0,6,0,4,84,0,15,0,0,3,0,15,2,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
7194,2,0,0,3,4,45,0,0,0,3,0,7,1,20,5,5,7,0,0,84,0,1,5,1,0,1,0,0,0,0,0,0,0,0,0,6,0,1,1,0,0,0
7195,4,2,1,0,5,4,2,0,0,0,0,6,0,2,292,2,143,2,2,2,0,1,2,0,0,1,0,0,0,1,2,1,0,0,0,2,0,2,0,0,0,0
7196,2,0,2,0,3,41,4,0,2,3,0,16,1,23,119,4,152,2,3,4,0,1,9,2,0,1,0,0,0,0,0,1,1,1,1,6,1,0,2,2,1,0
7197,2,3,2,0,2,38,0,0,0,0,0,10,0,21,20,3,111,1,2,22,0,1,8,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,1,0,1,0
7198,0,0,1,3,1,35,0,0,1,0,0,4,0,13,3,3,9,0,0,49,2,3,4,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
7199,4,2,0,1,0,17,0,0,0,1,0,12,0,5,8,0,14,0,0,25,1,1,5,0,0,1,2,31,3,0,0,0,0,0,0,0,0,0,0,2,0,3
7200,0,1,0,0,0,14,0,0,0,0,0,3,0,3,49,1,193,1,4,1,0,0,7,0,0,0,0,0,0,2,5,1,0,0,0,0,0,1,0,0,1,1
7201,3,1,0,0,0,16,2,0,0,0,0,1,3,11,205,2,124,1,2,40,0,1,7,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
7202,2,0,2,4,0,25,2,0,0,0,0,5,0,19,4,0,6,0,2,30,1,0,5,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0
7203,0,0,1,0,3,5,2,0,0,2,0,8,0,4,434,4,25,2,3,0,0,0,1,0,0,2,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1
7204,0,1,1,1,0,32,0,0,0,2,0,3,0,17,5,3,10,0,0,43,0,2,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
7205,0,0,3,7,2,10,0,0,4,0,0,6,0,26,5,0,13,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0
